N,dim,T_0,k,num_iter,rng,batch_size,dtype,time,loss
22692,49,2,256,4,42,256,FP64,0.7304801940917969,342.64087753388867
22692,49,2,256,4,42,256,FP64,0.7451510429382324,342.64087753388867
22692,49,2,256,4,42,256,FP64,0.7531406879425049,342.64087753388867
22692,49,2,256,4,42,256,FP64,0.7400989532470703,342.64087753388867
22692,49,2,256,4,42,256,FP64,0.7684426307678223,342.64087753388867
22692,49,2,512,1,42,256,FP32,0.12368011474609375,473.7113037109375
22692,49,2,512,1,42,256,FP32,0.12473654747009277,473.7113037109375
22692,49,2,512,1,42,256,FP32,0.12708592414855957,473.7113037109375
22692,49,2,512,1,42,256,FP32,0.1285245418548584,473.7113037109375
22692,49,2,512,1,42,256,FP32,0.12497210502624512,473.7113037109375
22692,49,2,512,1,42,256,FP64,0.18929719924926758,473.80349615611505
22692,49,2,512,1,42,256,FP64,0.1861271858215332,473.80349615611505
22692,49,2,512,1,42,256,FP64,0.1832563877105713,473.80349615611505
22692,49,2,512,1,42,256,FP64,0.18494820594787598,473.80349615611505
22692,49,2,512,1,42,256,FP64,0.19131183624267578,473.80349615611505
22692,49,2,512,2,42,256,FP32,0.24731087684631348,371.2360534667969
22692,49,2,512,2,42,256,FP32,0.2456209659576416,371.2360534667969
22692,49,2,512,2,42,256,FP32,0.24479198455810547,371.2360534667969
22692,49,2,512,2,42,256,FP32,0.27327775955200195,371.2360534667969
22692,49,2,512,2,42,256,FP32,0.2666335105895996,371.2360534667969
22692,49,2,512,2,42,256,FP64,0.3960096836090088,372.51049424591935
22692,49,2,512,2,42,256,FP64,0.42812228202819824,372.51049424591935
22692,49,2,512,2,42,256,FP64,0.3728616237640381,372.51049424591935
22692,49,2,512,2,42,256,FP64,0.3684275150299072,372.51049424591935
22692,49,2,512,2,42,256,FP64,0.3796248435974121,372.51049424591935
22692,49,2,512,4,42,256,FP32,0.49309682846069336,342.0848388671875
22692,49,2,512,4,42,256,FP32,0.49140453338623047,342.0848388671875
22692,49,2,512,4,42,256,FP32,0.48021912574768066,342.0848388671875
22692,49,2,512,4,42,256,FP32,0.497530460357666,342.0848388671875
22692,49,2,512,4,42,256,FP32,0.4938538074493408,342.0848388671875
22692,49,2,512,4,42,256,FP64,0.7565045356750488,342.64087753388867
22692,49,2,512,4,42,256,FP64,0.7375452518463135,342.64087753388867
22692,49,2,512,4,42,256,FP64,0.7570450305938721,342.64087753388867
22692,49,2,512,4,42,256,FP64,0.7400507926940918,342.64087753388867
22692,49,2,512,4,42,256,FP64,0.7522966861724854,342.64087753388867
22692,49,4,64,1,42,256,FP32,0.20216727256774902,429.64117431640625
22692,49,4,64,1,42,256,FP32,0.2205653190612793,429.64117431640625
22692,49,4,64,1,42,256,FP32,0.20754766464233398,429.64117431640625
22692,49,4,64,1,42,256,FP32,0.20136165618896484,429.64117431640625
22692,49,4,64,1,42,256,FP32,0.1998758316040039,429.64117431640625
22692,49,4,64,1,42,256,FP64,0.3017117977142334,424.6777091773064
22692,49,4,64,1,42,256,FP64,0.3107612133026123,424.6777091773064
22692,49,4,64,1,42,256,FP64,0.2957165241241455,424.6777091773064
22692,49,4,64,1,42,256,FP64,0.30202627182006836,424.6777091773064
22692,49,4,64,1,42,256,FP64,0.3131113052368164,424.6777091773064
22692,49,4,64,2,42,256,FP32,0.40613245964050293,333.9866027832031
22692,49,4,64,2,42,256,FP32,0.40706467628479004,333.9866027832031
22692,49,4,64,2,42,256,FP32,0.4692666530609131,333.9866027832031
22692,49,4,64,2,42,256,FP32,0.4373495578765869,333.9866027832031
22692,49,4,64,2,42,256,FP32,0.4376966953277588,333.9866027832031
22692,49,4,64,2,42,256,FP64,0.7657561302185059,327.2523049268785
22692,49,4,64,2,42,256,FP64,0.5969078540802002,327.2523049268785
22692,49,4,64,2,42,256,FP64,0.6002261638641357,327.2523049268785
22692,49,4,64,2,42,256,FP64,0.5941495895385742,327.2523049268785
22692,49,4,64,2,42,256,FP64,0.6158177852630615,327.2523049268785
22692,49,4,64,4,42,256,FP32,0.7980606555938721,294.6776123046875
22692,49,4,64,4,42,256,FP32,0.7885129451751709,294.6776123046875
22692,49,4,64,4,42,256,FP32,0.7865796089172363,294.6776123046875
22692,49,4,64,4,42,256,FP32,0.7977020740509033,294.6776123046875
22692,49,4,64,4,42,256,FP32,0.811448335647583,294.6776123046875
22692,49,4,64,4,42,256,FP64,1.1811418533325195,291.1567892326114
22692,49,4,64,4,42,256,FP64,1.1631720066070557,291.1567892326114
22692,49,4,64,4,42,256,FP64,1.200448751449585,291.1567892326114
22692,49,4,64,4,42,256,FP64,1.191347360610962,291.1567892326114
22692,49,4,64,4,42,256,FP64,1.186227560043335,291.1567892326114
22692,49,4,128,1,42,256,FP32,0.20327019691467285,429.64117431640625
22692,49,4,128,1,42,256,FP32,0.2073521614074707,429.64117431640625
22692,49,4,128,1,42,256,FP32,0.20348191261291504,429.64117431640625
22692,49,4,128,1,42,256,FP32,0.2073512077331543,429.64117431640625
22692,49,4,128,1,42,256,FP32,0.20341873168945312,429.64117431640625
22692,49,4,128,1,42,256,FP64,0.3031604290008545,424.6777091773064
22692,49,4,128,1,42,256,FP64,0.29872584342956543,424.6777091773064
22692,49,4,128,1,42,256,FP64,0.3025968074798584,424.6777091773064
22692,49,4,128,1,42,256,FP64,0.30858659744262695,424.6777091773064
22692,49,4,128,1,42,256,FP64,0.2957420349121094,424.6777091773064
22692,49,4,128,2,42,256,FP32,0.3959622383117676,333.9866027832031
22692,49,4,128,2,42,256,FP32,0.3987905979156494,333.9866027832031
22692,49,4,128,2,42,256,FP32,0.4121103286743164,333.9866027832031
22692,49,4,128,2,42,256,FP32,0.3996760845184326,333.9866027832031
22692,49,4,128,2,42,256,FP32,0.4066133499145508,333.9866027832031
22692,49,4,128,2,42,256,FP64,0.5981385707855225,327.2523049268785
22692,49,4,128,2,42,256,FP64,0.58724045753479,327.2523049268785
22692,49,4,128,2,42,256,FP64,0.5957174301147461,327.2523049268785
22692,49,4,128,2,42,256,FP64,0.5922501087188721,327.2523049268785
22692,49,4,128,2,42,256,FP64,0.659782886505127,327.2523049268785
22692,49,4,128,4,42,256,FP32,0.8046801090240479,294.6776123046875
22692,49,4,128,4,42,256,FP32,0.7931845188140869,294.6776123046875
22692,49,4,128,4,42,256,FP32,0.8144261837005615,294.6776123046875
22692,49,4,128,4,42,256,FP32,0.8110067844390869,294.6776123046875
22692,49,4,128,4,42,256,FP32,0.7907378673553467,294.6776123046875
22692,49,4,128,4,42,256,FP64,1.211087942123413,291.1567892326114
22692,49,4,128,4,42,256,FP64,1.1656923294067383,291.1567892326114
22692,49,4,128,4,42,256,FP64,1.1750714778900146,291.1567892326114
22692,49,4,128,4,42,256,FP64,1.1881837844848633,291.1567892326114
22692,49,4,128,4,42,256,FP64,1.1539156436920166,291.1567892326114
22692,49,4,256,1,42,256,FP32,0.20299100875854492,429.64117431640625
22692,49,4,256,1,42,256,FP32,0.21163725852966309,429.64117431640625
22692,49,4,256,1,42,256,FP32,0.18668079376220703,429.64117431640625
22692,49,4,256,1,42,256,FP32,0.18912148475646973,429.64117431640625
22692,49,4,256,1,42,256,FP32,0.19906091690063477,429.64117431640625
22692,49,4,256,1,42,256,FP64,0.28562068939208984,424.6777091773064
22692,49,4,256,1,42,256,FP64,0.2787621021270752,424.6777091773064
22692,49,4,256,1,42,256,FP64,0.26659202575683594,424.6777091773064
22692,49,4,256,1,42,256,FP64,0.2960214614868164,424.6777091773064
22692,49,4,256,1,42,256,FP64,0.30646753311157227,424.6777091773064
22692,49,4,256,2,42,256,FP32,0.4279918670654297,333.9866027832031
22692,49,4,256,2,42,256,FP32,0.4034993648529053,333.9866027832031
22692,49,4,256,2,42,256,FP32,0.3997025489807129,333.9866027832031
22692,49,4,256,2,42,256,FP32,0.39354825019836426,333.9866027832031
22692,49,4,256,2,42,256,FP32,0.3946571350097656,333.9866027832031
22692,49,4,256,2,42,256,FP64,0.5914475917816162,327.2523049268785
22692,49,4,256,2,42,256,FP64,0.5845427513122559,327.2523049268785
22692,49,4,256,2,42,256,FP64,0.5988519191741943,327.2523049268785
22692,49,4,256,2,42,256,FP64,0.601447343826294,327.2523049268785
22692,49,4,256,2,42,256,FP64,0.5919511318206787,327.2523049268785
22692,49,4,256,4,42,256,FP32,0.8069312572479248,294.6776123046875
22692,49,4,256,4,42,256,FP32,0.7849044799804688,294.6776123046875
22692,49,4,256,4,42,256,FP32,0.7430858612060547,294.6776123046875
22692,49,4,256,4,42,256,FP32,0.8072268962860107,294.6776123046875
22692,49,4,256,4,42,256,FP32,0.8049287796020508,294.6776123046875
22692,49,4,256,4,42,256,FP64,1.175053596496582,291.1567892326114
22692,49,4,256,4,42,256,FP64,1.1980364322662354,291.1567892326114
22692,49,4,256,4,42,256,FP64,1.1665174961090088,291.1567892326114
22692,49,4,256,4,42,256,FP64,1.176387071609497,291.1567892326114
22692,49,4,256,4,42,256,FP64,1.2109074592590332,291.1567892326114
22692,49,4,512,1,42,256,FP32,0.19811582565307617,429.64117431640625
22692,49,4,512,1,42,256,FP32,0.20174431800842285,429.64117431640625
22692,49,4,512,1,42,256,FP32,0.20172381401062012,429.64117431640625
22692,49,4,512,1,42,256,FP32,0.20665621757507324,429.64117431640625
22692,49,4,512,1,42,256,FP32,0.21188592910766602,429.64117431640625
22692,49,4,512,1,42,256,FP64,0.2973635196685791,424.6777091773064
22692,49,4,512,1,42,256,FP64,0.2958388328552246,424.6777091773064
22692,49,4,512,1,42,256,FP64,0.30512571334838867,424.6777091773064
22692,49,4,512,1,42,256,FP64,0.30521440505981445,424.6777091773064
22692,49,4,512,1,42,256,FP64,0.3230612277984619,424.6777091773064
22692,49,4,512,2,42,256,FP32,0.4735677242279053,333.9866027832031
22692,49,4,512,2,42,256,FP32,0.3998253345489502,333.9866027832031
22692,49,4,512,2,42,256,FP32,0.4024977684020996,333.9866027832031
22692,49,4,512,2,42,256,FP32,0.4152102470397949,333.9866027832031
22692,49,4,512,2,42,256,FP32,0.39859437942504883,333.9866027832031
22692,49,4,512,2,42,256,FP64,0.609130859375,327.2523049268785
22692,49,4,512,2,42,256,FP64,0.5944681167602539,327.2523049268785
22692,49,4,512,2,42,256,FP64,0.6059763431549072,327.2523049268785
22692,49,4,512,2,42,256,FP64,0.6075253486633301,327.2523049268785
22692,49,4,512,2,42,256,FP64,0.6146090030670166,327.2523049268785
22692,49,4,512,4,42,256,FP32,0.7904551029205322,294.6776123046875
22692,49,4,512,4,42,256,FP32,0.8807868957519531,294.6776123046875
22692,49,4,512,4,42,256,FP32,0.8040661811828613,294.6776123046875
22692,49,4,512,4,42,256,FP32,0.8501071929931641,294.6776123046875
22692,49,4,512,4,42,256,FP32,0.8381192684173584,294.6776123046875
22692,49,4,512,4,42,256,FP64,1.1850111484527588,291.1567892326114
22692,49,4,512,4,42,256,FP64,1.1790668964385986,291.1567892326114
22692,49,4,512,4,42,256,FP64,1.2152915000915527,291.1567892326114
22692,49,4,512,4,42,256,FP64,1.1804842948913574,291.1567892326114
22692,49,4,512,4,42,256,FP64,1.1733570098876953,291.1567892326114
22692,49,8,64,1,42,256,FP32,0.36206817626953125,349.1920471191406
22692,49,8,64,1,42,256,FP32,0.3606903553009033,349.1920471191406
22692,49,8,64,1,42,256,FP32,0.36730337142944336,349.1920471191406
22692,49,8,64,1,42,256,FP32,0.34662389755249023,349.1920471191406
22692,49,8,64,1,42,256,FP32,0.3247678279876709,349.1920471191406
22692,49,8,64,1,42,256,FP64,0.5403213500976562,353.48710561814056
22692,49,8,64,1,42,256,FP64,0.5395474433898926,353.48710561814056
22692,49,8,64,1,42,256,FP64,0.5672855377197266,353.48710561814056
22692,49,8,64,1,42,256,FP64,0.5496389865875244,353.48710561814056
22692,49,8,64,1,42,256,FP64,0.5367178916931152,353.48710561814056
22692,49,8,64,2,42,256,FP32,0.7153003215789795,279.52020263671875
22692,49,8,64,2,42,256,FP32,0.7311174869537354,279.52020263671875
22692,49,8,64,2,42,256,FP32,0.7070081233978271,279.52020263671875
22692,49,8,64,2,42,256,FP32,0.7132689952850342,279.52020263671875
22692,49,8,64,2,42,256,FP32,0.7147221565246582,279.52020263671875
22692,49,8,64,2,42,256,FP64,1.0649046897888184,276.1588797772986
22692,49,8,64,2,42,256,FP64,1.0837554931640625,276.1588797772986
22692,49,8,64,2,42,256,FP64,1.0631465911865234,276.1588797772986
22692,49,8,64,2,42,256,FP64,1.0690340995788574,276.1588797772986
22692,49,8,64,2,42,256,FP64,1.0978918075561523,276.1588797772986
22692,49,8,64,4,42,256,FP32,1.4293830394744873,238.03770446777344
22692,49,8,64,4,42,256,FP32,1.4130196571350098,238.03770446777344
22692,49,8,64,4,42,256,FP32,1.4006409645080566,238.03770446777344
22692,49,8,64,4,42,256,FP32,1.4426746368408203,238.03770446777344
22692,49,8,64,4,42,256,FP32,1.4174721240997314,238.03770446777344
22692,49,8,64,4,42,256,FP64,2.1796512603759766,236.59049119221444
22692,49,8,64,4,42,256,FP64,2.1188433170318604,236.59049119221444
22692,49,8,64,4,42,256,FP64,2.1523168087005615,236.59049119221444
