N,dim,T_0,k,num_iter,rng,batch_size,dtype,time,loss
23312,25,1,128,4,42,256,FP32,0.27813220024108887,252.29640197753906
23312,25,1,128,4,42,256,FP32,0.27187204360961914,252.29640197753906
23312,25,1,128,4,42,256,FP32,0.2711019515991211,252.29640197753906
23312,25,1,128,4,42,256,FP64,0.43202900886535645,251.64579020283296
23312,25,1,128,4,42,256,FP64,0.4166717529296875,251.6234106095457
23312,25,1,128,4,42,256,FP64,0.4194328784942627,251.62950956254167
23312,25,1,128,4,42,256,FP64,0.4083898067474365,251.9140105836859
23312,25,1,128,4,42,256,FP64,0.42209672927856445,251.53969009891333
23312,25,1,256,1,42,256,FP32,0.07201886177062988,313.2370910644531
23312,25,1,256,1,42,256,FP32,0.08015942573547363,313.2370910644531
23312,25,1,256,1,42,256,FP32,0.07256078720092773,313.2370910644531
23312,25,1,256,1,42,256,FP32,0.0733339786529541,313.2370910644531
23312,25,1,256,1,42,256,FP32,0.06985712051391602,313.2370910644531
23312,25,1,256,1,42,256,FP64,0.10690450668334961,318.51651179950426
23312,25,1,256,1,42,256,FP64,0.12250995635986328,318.51889227582177
23312,25,1,256,1,42,256,FP64,0.1063385009765625,318.5162309987731
23312,25,1,256,1,42,256,FP64,0.10793495178222656,318.5154896364854
23312,25,1,256,1,42,256,FP64,0.10597085952758789,318.5135442581753
23312,25,1,256,2,42,256,FP32,0.13587355613708496,269.8675537109375
23312,25,1,256,2,42,256,FP32,0.16022205352783203,269.8675537109375
23312,25,1,256,2,42,256,FP32,0.15073180198669434,269.8675537109375
23312,25,1,256,2,42,256,FP32,0.1367495059967041,269.8675537109375
23312,25,1,256,2,42,256,FP32,0.13614797592163086,269.8675537109375
23312,25,1,256,2,42,256,FP64,0.20985126495361328,271.4884186420396
23312,25,1,256,2,42,256,FP64,0.20788192749023438,271.3841103664534
23312,25,1,256,2,42,256,FP64,0.22548365592956543,271.4686653422231
23312,25,1,256,2,42,256,FP64,0.2130279541015625,271.7483363823278
23312,25,1,256,2,42,256,FP64,0.23474454879760742,270.7664328562429
23312,25,1,256,4,42,256,FP32,0.27303433418273926,252.31784057617188
23312,25,1,256,4,42,256,FP32,0.27466654777526855,252.31784057617188
23312,25,1,256,4,42,256,FP32,0.27381181716918945,252.31784057617188
23312,25,1,256,4,42,256,FP32,0.27083683013916016,252.31784057617188
23312,25,1,256,4,42,256,FP32,0.28031229972839355,252.31784057617188
23312,25,1,256,4,42,256,FP64,0.4365057945251465,251.7720495019725
23312,25,1,256,4,42,256,FP64,0.41366052627563477,251.50587943581846
23312,25,1,256,4,42,256,FP64,0.4295778274536133,251.74920319227556
23312,25,1,256,4,42,256,FP64,0.439525842666626,251.5915243592652
23312,25,1,256,4,42,256,FP64,0.4266214370727539,251.72773320101834
23312,25,1,512,1,42,256,FP32,0.07057714462280273,313.16815185546875
23312,25,1,512,1,42,256,FP32,0.07133364677429199,313.16815185546875
23312,25,1,512,1,42,256,FP32,0.0727682113647461,313.16815185546875
23312,25,1,512,1,42,256,FP32,0.06992292404174805,313.16815185546875
23312,25,1,512,1,42,256,FP32,0.06921219825744629,313.16815185546875
23312,25,1,512,1,42,256,FP64,0.10511994361877441,318.46245011450446
23312,25,1,512,1,42,256,FP64,0.10971975326538086,318.46091555758494
23312,25,1,512,1,42,256,FP64,0.10614466667175293,318.4613774168353
23312,25,1,512,1,42,256,FP64,0.11012697219848633,318.42994460046856
23312,25,1,512,1,42,256,FP64,0.11362195014953613,318.4365104169776
23312,25,1,512,2,42,256,FP32,0.1386873722076416,269.8465881347656
23312,25,1,512,2,42,256,FP32,0.1373155117034912,269.8465881347656
23312,25,1,512,2,42,256,FP32,0.13944077491760254,269.8465881347656
23312,25,1,512,2,42,256,FP32,0.13573265075683594,269.8465881347656
23312,25,1,512,2,42,256,FP32,0.13572978973388672,269.8465881347656
23312,25,1,512,2,42,256,FP64,0.21152710914611816,271.4821635421849
23312,25,1,512,2,42,256,FP64,0.2165393829345703,271.32247391250144
23312,25,1,512,2,42,256,FP64,0.21266603469848633,271.5816706601566
23312,25,1,512,2,42,256,FP64,0.22060322761535645,270.571918160809
23312,25,1,512,2,42,256,FP64,0.2084667682647705,271.4264290609935
23312,25,1,512,4,42,256,FP32,0.28389954566955566,252.33804321289062
23312,25,1,512,4,42,256,FP32,0.2706625461578369,252.33804321289062
23312,25,1,512,4,42,256,FP32,0.27493953704833984,252.33804321289062
23312,25,1,512,4,42,256,FP32,0.28580498695373535,252.33804321289062
23312,25,1,512,4,42,256,FP32,0.28032898902893066,252.33804321289062
23312,25,1,512,4,42,256,FP64,0.4473133087158203,251.46286082144536
23312,25,1,512,4,42,256,FP64,0.4275476932525635,251.583460093944
23312,25,1,512,4,42,256,FP64,0.43329930305480957,251.5519514292692
23312,25,1,512,4,42,256,FP64,0.41429591178894043,251.60384838586447
23312,25,1,512,4,42,256,FP64,0.4239215850830078,251.61285147534872
23312,25,2,64,1,42,256,FP32,0.09852766990661621,287.45904541015625
23312,25,2,64,1,42,256,FP32,0.10059523582458496,287.45904541015625
23312,25,2,64,1,42,256,FP32,0.10022473335266113,287.45904541015625
23312,25,2,64,1,42,256,FP32,0.10311055183410645,287.45904541015625
23312,25,2,64,1,42,256,FP32,0.0973203182220459,287.45904541015625
23312,25,2,64,1,42,256,FP64,0.1488180160522461,291.39842465964307
23312,25,2,64,1,42,256,FP64,0.15056109428405762,291.39842465964307
23312,25,2,64,1,42,256,FP64,0.14246439933776855,291.39842465964307
23312,25,2,64,1,42,256,FP64,0.14328980445861816,291.39842465964307
23312,25,2,64,1,42,256,FP64,0.14649319648742676,291.39842465964307
23312,25,2,64,2,42,256,FP32,0.2077639102935791,228.91473388671875
23312,25,2,64,2,42,256,FP32,0.19626069068908691,228.91473388671875
23312,25,2,64,2,42,256,FP32,0.19758939743041992,228.91473388671875
23312,25,2,64,2,42,256,FP32,0.20821595191955566,228.91473388671875
23312,25,2,64,2,42,256,FP32,0.20203590393066406,228.91473388671875
23312,25,2,64,2,42,256,FP64,0.33676815032958984,230.06220903187926
23312,25,2,64,2,42,256,FP64,0.31080150604248047,230.06220903187926
23312,25,2,64,2,42,256,FP64,0.3027796745300293,230.06220903187926
23312,25,2,64,2,42,256,FP64,0.2977733612060547,230.06220903187926
23312,25,2,64,2,42,256,FP64,0.2980079650878906,230.06220903187926
23312,25,2,64,4,42,256,FP32,0.38921546936035156,202.95960998535156
23312,25,2,64,4,42,256,FP32,0.3899984359741211,202.95960998535156
23312,25,2,64,4,42,256,FP32,0.395183801651001,202.95960998535156
23312,25,2,64,4,42,256,FP32,0.39226460456848145,202.95960998535156
23312,25,2,64,4,42,256,FP32,0.40429210662841797,202.95960998535156
23312,25,2,64,4,42,256,FP64,0.5787041187286377,208.08228911078254
23312,25,2,64,4,42,256,FP64,0.5816762447357178,208.08228911078254
23312,25,2,64,4,42,256,FP64,0.5801255702972412,208.08228911078254
23312,25,2,64,4,42,256,FP64,0.5459532737731934,208.08228911078254
23312,25,2,64,4,42,256,FP64,0.5289640426635742,208.08228911078254
23312,25,2,128,1,42,256,FP32,0.12065958976745605,287.45904541015625
23312,25,2,128,1,42,256,FP32,0.10205674171447754,287.45904541015625
23312,25,2,128,1,42,256,FP32,0.0995330810546875,287.45904541015625
23312,25,2,128,1,42,256,FP32,0.10282063484191895,287.45904541015625
23312,25,2,128,1,42,256,FP32,0.09630346298217773,287.45904541015625
23312,25,2,128,1,42,256,FP64,0.1437845230102539,291.39842465964307
23312,25,2,128,1,42,256,FP64,0.155961275100708,291.39842465964307
23312,25,2,128,1,42,256,FP64,0.1481180191040039,291.39842465964307
23312,25,2,128,1,42,256,FP64,0.14815998077392578,291.39842465964307
23312,25,2,128,1,42,256,FP64,0.14638304710388184,291.39842465964307
23312,25,2,128,2,42,256,FP32,0.19519543647766113,228.91473388671875
23312,25,2,128,2,42,256,FP32,0.23162221908569336,228.91473388671875
23312,25,2,128,2,42,256,FP32,0.19304132461547852,228.91473388671875
23312,25,2,128,2,42,256,FP32,0.19709992408752441,228.91473388671875
23312,25,2,128,2,42,256,FP32,0.20354771614074707,228.91473388671875
23312,25,2,128,2,42,256,FP64,0.3027760982513428,230.06220903187926
23312,25,2,128,2,42,256,FP64,0.2900850772857666,230.06220903187926
23312,25,2,128,2,42,256,FP64,0.2980804443359375,230.06220903187926
23312,25,2,128,2,42,256,FP64,0.3061072826385498,230.06220903187926
23312,25,2,128,2,42,256,FP64,0.2900984287261963,230.06220903187926
23312,25,2,128,4,42,256,FP32,0.4078056812286377,202.95960998535156
23312,25,2,128,4,42,256,FP32,0.3928861618041992,202.95960998535156
23312,25,2,128,4,42,256,FP32,0.38764262199401855,202.95960998535156
23312,25,2,128,4,42,256,FP32,0.395399808883667,202.95960998535156
23312,25,2,128,4,42,256,FP32,0.38361334800720215,202.95960998535156
23312,25,2,128,4,42,256,FP64,0.5860626697540283,208.08228911078254
23312,25,2,128,4,42,256,FP64,0.5767374038696289,208.08228911078254
23312,25,2,128,4,42,256,FP64,0.5832531452178955,208.08228911078254
23312,25,2,128,4,42,256,FP64,0.5785658359527588,208.08228911078254
23312,25,2,128,4,42,256,FP64,0.5900263786315918,208.08228911078254
23312,25,2,256,1,42,256,FP32,0.0972127914428711,287.45904541015625
23312,25,2,256,1,42,256,FP32,0.09758114814758301,287.45904541015625
23312,25,2,256,1,42,256,FP32,0.09763574600219727,287.45904541015625
23312,25,2,256,1,42,256,FP32,0.10938715934753418,287.45904541015625
23312,25,2,256,1,42,256,FP32,0.09961795806884766,287.45904541015625
23312,25,2,256,1,42,256,FP64,0.14400267601013184,291.39842465964307
23312,25,2,256,1,42,256,FP64,0.14411211013793945,291.39842465964307
23312,25,2,256,1,42,256,FP64,0.1474599838256836,291.39842465964307
23312,25,2,256,1,42,256,FP64,0.1429586410522461,291.39842465964307
23312,25,2,256,1,42,256,FP64,0.1448068618774414,291.39842465964307
23312,25,2,256,2,42,256,FP32,0.1980116367340088,228.91473388671875
23312,25,2,256,2,42,256,FP32,0.1883375644683838,228.91473388671875
23312,25,2,256,2,42,256,FP32,0.20200610160827637,228.91473388671875
23312,25,2,256,2,42,256,FP32,0.2045745849609375,228.91473388671875
23312,25,2,256,2,42,256,FP32,0.20262765884399414,228.91473388671875
23312,25,2,256,2,42,256,FP64,0.3260159492492676,230.06220903187926
23312,25,2,256,2,42,256,FP64,0.2933375835418701,230.06220903187926
23312,25,2,256,2,42,256,FP64,0.30655360221862793,230.06220903187926
23312,25,2,256,2,42,256,FP64,0.3063638210296631,230.06220903187926
23312,25,2,256,2,42,256,FP64,0.28966760635375977,230.06220903187926
23312,25,2,256,4,42,256,FP32,0.39208221435546875,202.95960998535156
23312,25,2,256,4,42,256,FP32,0.3947875499725342,202.95960998535156
23312,25,2,256,4,42,256,FP32,0.3836348056793213,202.95960998535156
23312,25,2,256,4,42,256,FP32,0.38584160804748535,202.95960998535156
23312,25,2,256,4,42,256,FP32,0.42287468910217285,202.95960998535156
23312,25,2,256,4,42,256,FP64,0.5971684455871582,208.08228911078254
23312,25,2,256,4,42,256,FP64,0.5799360275268555,208.08228911078254
23312,25,2,256,4,42,256,FP64,0.5781316757202148,208.08228911078254
23312,25,2,256,4,42,256,FP64,0.5724160671234131,208.08228911078254
23312,25,2,256,4,42,256,FP64,0.5876369476318359,208.08228911078254
23312,25,2,512,1,42,256,FP32,0.1049354076385498,287.45904541015625
23312,25,2,512,1,42,256,FP32,0.09664273262023926,287.45904541015625
23312,25,2,512,1,42,256,FP32,0.09749102592468262,287.45904541015625
23312,25,2,512,1,42,256,FP32,0.09437370300292969,287.45904541015625
23312,25,2,512,1,42,256,FP32,0.09926009178161621,287.45904541015625
23312,25,2,512,1,42,256,FP64,0.1515188217163086,291.39842465964307
23312,25,2,512,1,42,256,FP64,0.1499025821685791,291.39842465964307
23312,25,2,512,1,42,256,FP64,0.1449732780456543,291.39842465964307
23312,25,2,512,1,42,256,FP64,0.14283061027526855,291.39842465964307
23312,25,2,512,1,42,256,FP64,0.1466381549835205,291.39842465964307
23312,25,2,512,2,42,256,FP32,0.1922593116760254,228.91473388671875
23312,25,2,512,2,42,256,FP32,0.19401311874389648,228.91473388671875
23312,25,2,512,2,42,256,FP32,0.19377565383911133,228.91473388671875
23312,25,2,512,2,42,256,FP32,0.19350552558898926,228.91473388671875
23312,25,2,512,2,42,256,FP32,0.19167232513427734,228.91473388671875
23312,25,2,512,2,42,256,FP64,0.2905910015106201,230.06220903187926
23312,25,2,512,2,42,256,FP64,0.305391788482666,230.06220903187926
23312,25,2,512,2,42,256,FP64,0.2936208248138428,230.06220903187926
23312,25,2,512,2,42,256,FP64,0.29165196418762207,230.06220903187926
23312,25,2,512,2,42,256,FP64,0.291064977645874,230.06220903187926
23312,25,2,512,4,42,256,FP32,0.39591407775878906,202.95960998535156
23312,25,2,512,4,42,256,FP32,0.3726022243499756,202.95960998535156
23312,25,2,512,4,42,256,FP32,0.4853665828704834,202.95960998535156
23312,25,2,512,4,42,256,FP32,0.378371000289917,202.95960998535156
23312,25,2,512,4,42,256,FP32,0.3746914863586426,202.95960998535156
23312,25,2,512,4,42,256,FP64,0.5361707210540771,208.08228911078254
23312,25,2,512,4,42,256,FP64,0.5874178409576416,208.08228911078254
23312,25,2,512,4,42,256,FP64,0.5921499729156494,208.08228911078254
23312,25,2,512,4,42,256,FP64,0.5955138206481934,208.08228911078254
23312,25,2,512,4,42,256,FP64,0.5796637535095215,208.08228911078254
23312,25,4,64,1,42,256,FP32,0.15555882453918457,229.62998962402344
23312,25,4,64,1,42,256,FP32,0.1584007740020752,229.62998962402344
23312,25,4,64,1,42,256,FP32,0.15496110916137695,229.62998962402344
23312,25,4,64,1,42,256,FP32,0.1555032730102539,229.62998962402344
23312,25,4,64,1,42,256,FP32,0.15452790260314941,229.62998962402344
23312,25,4,64,1,42,256,FP64,0.2216651439666748,227.57625758647316
23312,25,4,64,1,42,256,FP64,0.2256920337677002,227.57625758647316
23312,25,4,64,1,42,256,FP64,0.22368764877319336,227.57625758647316
23312,25,4,64,1,42,256,FP64,0.22471022605895996,227.57625758647316
23312,25,4,64,1,42,256,FP64,0.2191755771636963,227.57625758647316
23312,25,4,64,2,42,256,FP32,0.3075239658355713,188.0239715576172
23312,25,4,64,2,42,256,FP32,0.3140146732330322,188.0239715576172
23312,25,4,64,2,42,256,FP32,0.3084864616394043,188.0239715576172
23312,25,4,64,2,42,256,FP32,0.3049609661102295,188.0239715576172
23312,25,4,64,2,42,256,FP32,0.30933046340942383,188.0239715576172
23312,25,4,64,2,42,256,FP64,0.4668002128601074,189.36744848387883
23312,25,4,64,2,42,256,FP64,0.5537393093109131,189.36744848387883
23312,25,4,64,2,42,256,FP64,0.45943617820739746,189.36744848387883
23312,25,4,64,2,42,256,FP64,0.45095300674438477,189.36744848387883
23312,25,4,64,2,42,256,FP64,0.47879838943481445,189.36744848387883
23312,25,4,64,4,42,256,FP32,0.6384456157684326,162.835693359375
23312,25,4,64,4,42,256,FP32,0.640995979309082,162.835693359375
23312,25,4,64,4,42,256,FP32,0.6297504901885986,162.835693359375
23312,25,4,64,4,42,256,FP32,0.6220202445983887,162.835693359375
23312,25,4,64,4,42,256,FP32,0.6280503273010254,162.835693359375
23312,25,4,64,4,42,256,FP64,0.915236234664917,163.32149884813654
23312,25,4,64,4,42,256,FP64,0.9049179553985596,163.32149884813654
23312,25,4,64,4,42,256,FP64,0.904590368270874,163.32149884813654
23312,25,4,64,4,42,256,FP64,0.8984034061431885,163.32149884813654
23312,25,4,64,4,42,256,FP64,0.9324822425842285,163.32149884813654
23312,25,4,128,1,42,256,FP32,0.15688610076904297,229.62998962402344
23312,25,4,128,1,42,256,FP32,0.1885240077972412,229.62998962402344
23312,25,4,128,1,42,256,FP32,0.1599900722503662,229.62998962402344
23312,25,4,128,1,42,256,FP32,0.17156362533569336,229.62998962402344
23312,25,4,128,1,42,256,FP32,0.15645742416381836,229.62998962402344
23312,25,4,128,1,42,256,FP64,0.22618842124938965,227.57625758647316
23312,25,4,128,1,42,256,FP64,0.2313551902770996,227.57625758647316
23312,25,4,128,1,42,256,FP64,0.23286867141723633,227.57625758647316
23312,25,4,128,1,42,256,FP64,0.2405388355255127,227.57625758647316
23312,25,4,128,1,42,256,FP64,0.2237999439239502,227.57625758647316
23312,25,4,128,2,42,256,FP32,0.31727170944213867,188.0239715576172
23312,25,4,128,2,42,256,FP32,0.31025147438049316,188.0239715576172
23312,25,4,128,2,42,256,FP32,0.30673956871032715,188.0239715576172
23312,25,4,128,2,42,256,FP32,0.3339352607727051,188.0239715576172
23312,25,4,128,2,42,256,FP32,0.3080265522003174,188.0239715576172
23312,25,4,128,2,42,256,FP64,0.44942188262939453,189.36744848387883
23312,25,4,128,2,42,256,FP64,0.45896458625793457,189.36744848387883
23312,25,4,128,2,42,256,FP64,0.45797300338745117,189.36744848387883
23312,25,4,128,2,42,256,FP64,0.47406959533691406,189.36744848387883
23312,25,4,128,2,42,256,FP64,0.44716691970825195,189.36744848387883
23312,25,4,128,4,42,256,FP32,0.5034265518188477,162.835693359375
23312,25,4,128,4,42,256,FP32,0.5887391567230225,162.835693359375
23312,25,4,128,4,42,256,FP32,0.6127946376800537,162.835693359375
23312,25,4,128,4,42,256,FP32,0.6243343353271484,162.835693359375
23312,25,4,128,4,42,256,FP32,0.6185953617095947,162.835693359375
23312,25,4,128,4,42,256,FP64,0.9222784042358398,163.32149884813654
23312,25,4,128,4,42,256,FP64,0.8842771053314209,163.32149884813654
23312,25,4,128,4,42,256,FP64,0.9464578628540039,163.32149884813654
23312,25,4,128,4,42,256,FP64,0.9400496482849121,163.32149884813654
23312,25,4,128,4,42,256,FP64,0.9434154033660889,163.32149884813654
23312,25,4,256,1,42,256,FP32,0.15452933311462402,229.62998962402344
23312,25,4,256,1,42,256,FP32,0.16050434112548828,229.62998962402344
23312,25,4,256,1,42,256,FP32,0.15237951278686523,229.62998962402344
23312,25,4,256,1,42,256,FP32,0.15327739715576172,229.62998962402344
23312,25,4,256,1,42,256,FP32,0.1495356559753418,229.62998962402344
23312,25,4,256,1,42,256,FP64,0.2236618995666504,227.57625758647316
23312,25,4,256,1,42,256,FP64,0.25279879570007324,227.57625758647316
23312,25,4,256,1,42,256,FP64,0.22609972953796387,227.57625758647316
23312,25,4,256,1,42,256,FP64,0.2286086082458496,227.57625758647316
23312,25,4,256,1,42,256,FP64,0.22402143478393555,227.57625758647316
23312,25,4,256,2,42,256,FP32,0.31342458724975586,188.0239715576172
23312,25,4,256,2,42,256,FP32,0.3106539249420166,188.0239715576172
23312,25,4,256,2,42,256,FP32,0.30234670639038086,188.0239715576172
23312,25,4,256,2,42,256,FP32,0.3072929382324219,188.0239715576172
23312,25,4,256,2,42,256,FP32,0.3017127513885498,188.0239715576172
23312,25,4,256,2,42,256,FP64,0.44213056564331055,189.36744848387883
23312,25,4,256,2,42,256,FP64,0.4475879669189453,189.36744848387883
23312,25,4,256,2,42,256,FP64,0.44942593574523926,189.36744848387883
23312,25,4,256,2,42,256,FP64,0.4630429744720459,189.36744848387883
23312,25,4,256,2,42,256,FP64,0.4517514705657959,189.36744848387883
23312,25,4,256,4,42,256,FP32,0.6477844715118408,162.835693359375
23312,25,4,256,4,42,256,FP32,0.6153233051300049,162.835693359375
23312,25,4,256,4,42,256,FP32,0.7864031791687012,162.835693359375
23312,25,4,256,4,42,256,FP32,0.7174317836761475,162.835693359375
23312,25,4,256,4,42,256,FP32,0.620297908782959,162.835693359375
23312,25,4,256,4,42,256,FP64,0.8884909152984619,163.32149884813654
23312,25,4,256,4,42,256,FP64,0.8992996215820312,163.32149884813654
23312,25,4,256,4,42,256,FP64,0.9032280445098877,163.32149884813654
23312,25,4,256,4,42,256,FP64,0.8846085071563721,163.32149884813654
23312,25,4,256,4,42,256,FP64,0.8957452774047852,163.32149884813654
23312,25,4,512,1,42,256,FP32,0.15581274032592773,229.62998962402344
23312,25,4,512,1,42,256,FP32,0.15591716766357422,229.62998962402344
23312,25,4,512,1,42,256,FP32,0.15447115898132324,229.62998962402344
23312,25,4,512,1,42,256,FP32,0.16466403007507324,229.62998962402344
23312,25,4,512,1,42,256,FP32,0.1670222282409668,229.62998962402344
23312,25,4,512,1,42,256,FP64,0.22632932662963867,227.57625758647316
23312,25,4,512,1,42,256,FP64,0.22739291191101074,227.57625758647316
23312,25,4,512,1,42,256,FP64,0.2225022315979004,227.57625758647316
23312,25,4,512,1,42,256,FP64,0.23034310340881348,227.57625758647316
23312,25,4,512,1,42,256,FP64,0.2219994068145752,227.57625758647316
23312,25,4,512,2,42,256,FP32,0.3081371784210205,188.0239715576172
23312,25,4,512,2,42,256,FP32,0.3152742385864258,188.0239715576172
23312,25,4,512,2,42,256,FP32,0.3203096389770508,188.0239715576172
23312,25,4,512,2,42,256,FP32,0.3002321720123291,188.0239715576172
23312,25,4,512,2,42,256,FP32,0.3052349090576172,188.0239715576172
23312,25,4,512,2,42,256,FP64,0.4544637203216553,189.36744848387883
23312,25,4,512,2,42,256,FP64,0.4475071430206299,189.36744848387883
23312,25,4,512,2,42,256,FP64,0.4458310604095459,189.36744848387883
23312,25,4,512,2,42,256,FP64,0.4511985778808594,189.36744848387883
23312,25,4,512,2,42,256,FP64,0.45115160942077637,189.36744848387883
23312,25,4,512,4,42,256,FP32,0.6227543354034424,162.835693359375
23312,25,4,512,4,42,256,FP32,0.6298480033874512,162.835693359375
23312,25,4,512,4,42,256,FP32,0.6084764003753662,162.835693359375
23312,25,4,512,4,42,256,FP32,0.6245615482330322,162.835693359375
23312,25,4,512,4,42,256,FP32,0.6244423389434814,162.835693359375
23312,25,4,512,4,42,256,FP64,0.8986127376556396,163.32149884813654
23312,25,4,512,4,42,256,FP64,0.8932168483734131,163.32149884813654
23312,25,4,512,4,42,256,FP64,0.8998908996582031,163.32149884813654
23312,25,4,512,4,42,256,FP64,0.9122533798217773,163.32149884813654
23312,25,4,512,4,42,256,FP64,0.9657750129699707,163.32149884813654
23312,25,8,64,1,42,256,FP32,0.27451181411743164,114.74309539794922
23312,25,8,64,1,42,256,FP32,0.27486681938171387,114.74309539794922
23312,25,8,64,1,42,256,FP32,0.27122950553894043,114.74309539794922
23312,25,8,64,1,42,256,FP32,0.2879009246826172,114.74309539794922
23312,25,8,64,1,42,256,FP32,0.2744269371032715,114.74309539794922
23312,25,8,64,1,42,256,FP64,0.38961052894592285,117.06697288920714
23312,25,8,64,1,42,256,FP64,0.4452078342437744,117.06697288920714
23312,25,8,64,1,42,256,FP64,0.42508649826049805,117.06697288920714
23312,25,8,64,1,42,256,FP64,0.3961045742034912,117.06697288920714
23312,25,8,64,1,42,256,FP64,0.3941774368286133,117.06697288920714
23312,25,8,64,2,42,256,FP32,0.5487604141235352,103.5588150024414
23312,25,8,64,2,42,256,FP32,0.5588140487670898,103.5588150024414
23312,25,8,64,2,42,256,FP32,0.5428874492645264,103.5588150024414
23312,25,8,64,2,42,256,FP32,0.5467419624328613,103.5588150024414
23312,25,8,64,2,42,256,FP32,0.5769739151000977,103.5588150024414
23312,25,8,64,2,42,256,FP64,0.7875525951385498,107.6902749200348
23312,25,8,64,2,42,256,FP64,0.777472972869873,107.6902749200348
23312,25,8,64,2,42,256,FP64,0.7739090919494629,107.6902749200348
23312,25,8,64,2,42,256,FP64,0.769951343536377,107.6902749200348
23312,25,8,64,2,42,256,FP64,0.7643454074859619,107.6902749200348
23312,25,8,64,4,42,256,FP32,1.099715232849121,96.85517883300781
23312,25,8,64,4,42,256,FP32,1.1011817455291748,96.85517883300781
23312,25,8,64,4,42,256,FP32,1.0795056819915771,96.85517883300781
23312,25,8,64,4,42,256,FP32,1.1394643783569336,96.85517883300781
23312,25,8,64,4,42,256,FP32,1.1281626224517822,96.85517883300781
23312,25,8,64,4,42,256,FP64,1.582277536392212,94.04953800708019
23312,25,8,64,4,42,256,FP64,1.56154465675354,94.04953800708019
23312,25,8,64,4,42,256,FP64,1.5631446838378906,94.04953800708019
